502,NA
503,22
504,24
505,25
506,19
507,21
508,NA
509,17
510,19
511,33
512,19
513,21
514,25
515,22
516,29
517,22
518,23
519,20
520,21
521,21
522,25
523,19
524,26
525,24
526,24
527,22
528,28
529,31
530,24
531,21
532,17
533,28
534,17
535,22
536,22
537,16
538,31
539,23
540,24
541,24
542,30
543,25
544,34
545,23
546,21
547,24
548,23
549,29
550,27
551,19
552,32
553,22
554,31
555,20
556,21
557,26
558,19
559,16
560,22
561,26
562,21
563,22
564,20
565,26
566,20
567,22
568,40
569,18
570,23
571,24
572,15
573,24
574,34
575,22
576,23
577,23
578,21
579,26
580,20
581,26
582,22
583,23
584,21
585,24
586,31
587,26
588,25
589,25
590,27
591,27
592,19
593,28
594,22
595,33
596,28
597,NA
598,16
599,23
600,18
601,19
602,22
603,24
604,17
605,20
606,21
607,23
608,20
609,18
610,22
611,23
612,28
613,22
614,23
615,25
616,27
617,28
618,21
619,20
620,25
621,14
622,19
623,27
624,NA
625,21
626,21
627,16
628,22
629,24
630,26
631,26
632,33
633,24
634,20
635,27
636,31
637,31
638,21
639,21
640,17
641,23
642,39
643,23
644,22
645,19
646,21
647,22
648,22
649,22
650,18
651,22
652,21
653,23
654,19
655,22
656,21
657,25
658,23
659,22
660,25
661,28
662,20
663,22
664,29
665,29
666,28
667,25
668,23
669,18
670,24
671,16
672,25
673,29
674,23
675,25
676,NA
677,55
678,41
679,23
680,25
681,24
682,19
683,19
684,28
685,17
686,20
687,23
688,23
689,28
690,27
691,20
692,28
693,25
694,18
695,24
696,NA
697,22
698,27
699,22
700,26
701,24
702,20
703,26
704,27
705,22
706,24
707,24
708,19
709,18
710,22
711,28
712,26
713,26
714,29
715,29
716,20
717,22
718,20
719,27
720,20
721,24
722,22
723,23
724,20
725,16
726,25
727,23
728,26
729,20
730,29
731,22
732,21
733,16
734,30
735,32
736,20
737,21
738,18
739,24
740,29
741,25
742,25
743,23
744,23
745,23
746,19
747,22
748,29
749,25
750,21
751,26
752,23
753,28
754,21
755,23
756,25
757,NA
759,20
760,20
761,22
762,21
763,23
764,27
765,15
766,25
767,NA
768,27
769,23
770,24
771,20
772,24
773,19
774,30
775,26
776,49
777,24
778,20
779,30
780,18
781,30
782,32
783,31
784,30
785,22
786,21
787,26
788,29
789,20
790,18
791,47
792,22
793,18
794,21
795,26
796,32
797,23
798,23
799,14
800,25
801,29
802,26
803,16
804,23
805,19
806,38
807,22
808,27
809,27
810,19
811,20
812,30
813,36
814,NA
815,22
816,NA
817,38
818,31
819,24
820,37
821,22
822,20
823,29
824,27
825,16
826,23
827,26
828,38
829,20
830,21
831,21
832,29
833,25
834,24
835,39
836,23
837,26
838,20
839,17
840,24
841,23
842,48
843,NA
844,19
845,21
846,19
847,22
848,20
849,25
850,26
851,23
852,29
853,22
854,26
855,27
856,25
857,27
858,23
859,27
860,23
861,25
862,23
863,20
864,24
865,24
866,20
867,23
868,20
869,25
870,26
871,21
872,NA
873,28
874,20
875,19
876,37
877,22
878,28
879,23
880,21
881,24
882,17
883,27
884,NA
885,23
886,23
887,20
888,23
889,20
890,23
891,20
892,19
893,23
894,29
895,25
896,22
897,27
898,24
899,30
900,23
901,26
902,22
903,17
904,25
905,NA
906,33
907,38
908,19
909,22
910,28
911,17
912,19
913,38
914,29
915,18
916,28
917,24
918,24
919,21
920,23
921,23
922,21
923,19
924,23
925,25
926,24
927,27
928,31
929,22
930,33
931,30
932,24
933,19
934,22
935,21
936,24
937,NA
938,22
939,31
940,25
941,20
942,25
943,23
944,16
945,17
946,21
947,20
948,21
949,24
950,19
951,22
952,28
953,23
954,23
955,21
956,27
957,18
958,NA
959,28
960,23
961,22
962,20
963,26
964,32
965,20
966,26
967,23
968,16
969,36
970,18
971,20
972,21
973,37
974,45
975,39
976,17
977,15
978,15
979,41
980,19
981,22
982,23
983,NA
984,21
985,25
986,30
987,25
988,NA
989,20
990,NA
991,24
992,25
993,20
994,NA
995,21
996,21
997,22
998,23
999,25
1000,26
1001,19
1002,20
1003,16
1004,22
1005,31
1006,NA
1007,22
1008,34
1009,21
1010,23
1011,23
1012,23
1013,22
1014,28
1015,49
1016,NA
1017,19
1018,22
1019,33
1020,21
1021,35
1022,29
1023,21
1024,23
1025,30
1026,21
1027,25
1028,19
1029,20
1030,24
1031,24
1032,20
1033,27
1034,20
1035,25
1036,26
1037,23
1038,28
1039,24
1040,30
1041,NA
1042,27
1043,22
1044,24
1045,27
1046,24
1047,29
1048,24
1049,22
1050,24
1051,20
1052,19
1053,20
1054,20
1055,37
1056,33
1057,28
1058,22
1059,21
1060,31
1061,27
1062,34
1063,25
1064,23
1065,44
1066,20
1067,25
1068,19
1069,30
1070,23
1071,16
1072,30
1073,26
1074,19
1075,20
1076,28
1077,26
1078,21
1079,26
1080,18
1081,18
1082,28
1083,NA
1084,19
1085,22
1086,27
1087,17
1088,20
1089,24
1090,22
1091,21
1092,25
1093,25
1094,22
1095,28
1096,20
1097,19
1098,20
1099,37
1100,21
1101,NA
1102,25
1104,25
1105,19
1106,27
1107,27
1108,28
1109,16
1110,21
1111,23
1112,16
1113,21
1114,24
1115,20
1116,24
1117,30
1118,25
1119,27
1120,28
1121,31
1122,26
1123,19
1124,23
1125,22
1126,24
1127,23
1128,27
1129,27
1130,29
1131,23
1132,24
1133,19
1134,18
1135,22
1136,39
1137,22
1138,24
1139,23
1140,23
1141,22
1142,23
1143,25
1144,47
1145,21
1146,21
1147,20
1148,21
1149,18
1150,34
1151,19
1152,23
1153,29
1154,26
1155,22
1156,18
1157,17
1158,28
1159,18
1160,20
1161,17
1162,21
1163,27
1164,25
1165,27
1166,22
1167,18
1168,NA
1169,21
1170,22
1171,20
1172,25
1173,20
1174,17
1175,20
1176,20
1177,27
1178,32
1179,23
1180,36
1181,18
1182,23
1183,28
1184,38
1185,21
1186,21
1187,18
1188,24
1189,30
1190,31
1191,27
1192,19
1193,26
1194,26
1195,24
1196,21
1197,NA
1198,21
1199,22
1200,22
1201,20
1202,25
1203,19
1204,34
1205,23
1206,25
1207,27
1208,NA
1209,19
1210,22
1211,19
1212,27
1213,24
1214,24
1215,22
1216,NA
1217,24
1218,19
1219,28
1220,20
1221,23
1222,21
1223,23
1224,22
1225,17
1226,20
1227,28
1228,27
1229,29
1230,29
1231,27
1232,19
1233,27
1234,30
1235,26
1236,19
1237,20
1238,NA
1239,27
1240,27
1241,26
1242,23
1243,23
1244,41
1245,26
1246,24
1247,24
1248,26
1249,20
1250,21
1251,24
1252,16
1253,28
1254,27
1255,NA
1256,43
1257,18
1258,24
1259,18
1260,24
1261,22
1262,19
1263,32
1264,24
1265,20
1266,19
1267,23
1268,18
1269,23
1270,26
1271,27
1272,21
1273,22
1274,29
1275,30
1277,20
1278,27
1279,19
1280,20
1281,30
1282,23
1283,18
1284,NA
1285,NA
1286,30
1287,21
1288,21
1289,24
1290,15
1291,18
1292,25
1293,20
1294,29
1295,32
1296,30
1297,23
1298,25
1299,28
1300,26
1301,21
1302,20
1303,36
1304,17
1305,23
1306,24
1307,18
1308,25
1309,27
1310,23
1311,23
1312,21
1313,24
1314,27
1315,28
1316,21
1317,28
1318,20
1319,25
1320,25
1321,32
1322,23
1323,22
1324,48
1325,23
1326,24
1327,29
1328,22
1329,19
1330,21
1331,NA
1332,23
1333,21
1334,25
1335,19
1336,24
1337,71
1338,24
1339,29
1340,23
1341,44
1342,24
1343,25
1344,27
1345,18
1346,26
1347,24
1348,24
1349,23
1350,19
1351,25
1352,21
1353,48
1354,20
1355,26
1356,29
1357,20
1358,24
1359,25
1360,33
1361,26
1362,23
1363,27
1364,31
1365,26
1366,25
1367,NA
1368,21
1369,22
1370,30
1371,23
1372,23
1373,19
1374,25
1375,23
1376,21
1377,30
1378,23
1379,30
1380,22
1381,24
1382,24
1383,NA
1384,26
1385,26
1386,20
1387,28
1388,20
1389,21
1390,23
1391,25
1392,17
1393,23
1394,23
1395,NA
1396,NA
1397,24
1398,23
1399,NA
1400,21
1401,28
1402,20
1403,NA
1404,23
1405,21
1406,26
1407,34
1408,28
1410,23
1411,29
1412,27
1413,20
1414,20
1415,21
1416,18
1417,21
1418,25
1419,23
1420,20
1421,21
1422,18
1423,22
1424,26
1425,23
1426,29
1427,26
1428,20
1429,NA
1430,24
1431,27
1432,24
1433,18
1434,21
1435,16
1436,28
1437,31
1438,21
1439,24
1440,24
1441,27
1442,30
1443,23
1444,24
1445,27
1446,NA
1447,23
1448,23
1449,16
1450,36
1451,24
1452,21
1453,18
1454,25
1455,24
1456,NA
1457,24
1458,24
1459,NA
1460,20
1461,31
1462,20
1463,25
1464,14
1465,27
1466,26
1467,22
1468,23
1469,24
1470,30
1471,20
1472,22
1473,21
1474,24
1475,24
1476,26
1477,29
1478,27
1479,22
1480,32
1481,23
1482,21
1483,21
1484,22
1485,21
1486,24
1487,28
1488,27
1489,23
1490,28
1491,25
1492,NA
1493,23
1494,NA
1495,25
1496,24
1497,25
1498,19
1499,26
1500,22
1501,24
1502,27
1503,25
1504,18
1505,22
1506,19
1507,24
1508,24
1509,26
1510,45
1511,24
1512,26
1513,24
1514,19
1515,28
1516,23
1517,28
1518,23
1519,23
1520,26
1521,22
1522,24
1523,21
1524,19
1525,23
1526,26
1527,25
1528,17
1529,23
1530,27
1531,30
1532,29
1533,23
1534,21
1535,20
1536,50
1537,19
1538,20
1539,21
1540,27
1541,17
1542,18
1543,21
1544,27
1545,19
1546,17
1547,23
1548,22
1549,29
1550,17
1551,20
1552,23
1553,26
1554,27
1555,19
1556,23
1557,19
1558,26
1559,25
1560,19
1561,20
1562,20
1563,20
1564,24
1565,22
1566,24
1567,28
1568,17
1569,25
1570,26
1571,29
1572,23
1573,24
1574,19
1575,22
1576,23
1577,20
1578,20
1579,23
1580,20
1581,24
1582,24
1583,43
1584,21
1585,22
1586,25
1587,23
1588,22
1589,19
1590,29
1591,24
1592,28
1593,NA
1594,NA
1595,NA
1596,NA
1597,26
1598,19
1599,23
1600,24
1601,19
1602,24
1603,31
1604,28
1605,18
1606,25
1607,28
1608,28
1609,29
1610,31
1611,24
1612,26
1613,33
1614,25
1615,19
1616,28
1617,23
1618,24
1619,20
1620,19
1621,20
1622,30
1623,21
1624,28
1625,28
1626,27
1627,26
1628,25
1629,20
1630,NA
1631,25
1632,22
1633,20
1634,21
1635,NA
1636,23
1637,18
1638,25
1639,21
1640,19
1641,20
1642,26
1643,31
1644,25
1645,26
1646,20
1647,21
1648,28
1649,24
1650,21
1651,21
1652,30
1653,33
1654,23
1655,21
1656,16
1657,21
1658,22
1659,26
1660,25
1661,14
1662,25
1663,42
1664,29
1665,23
1666,24
1667,17
1668,19
1669,23
1670,20
1671,23
1672,25
1673,22
1674,23
1675,23
1676,24
1677,21
1678,27
1679,NA
1680,22
1681,27
1682,22
1683,24
1684,21
1685,20
1686,22
1687,23
1688,25
1689,19
1690,22
1691,19
1692,44
1693,28
1694,22
1695,22
1696,24
1697,25
1698,19
1699,33
1700,25
1701,30
1702,19
1703,24
1704,NA
1705,18
1706,20
1707,25
1708,22
1709,28
1710,27
1711,23
1712,22
1713,26
1714,24
1715,27
1716,30
1717,32
1718,20
1719,26
1720,26
1721,19
1722,29
1723,19
1724,NA
1725,NA
1726,26
1727,23
1728,23
1729,21
1730,26
1731,18
1732,29
1733,20
1734,21
1735,23
1736,25
1737,NA
1738,22
1739,24
1740,26
1741,20
1742,17
1743,18
1744,40
1745,17
1746,19
1747,27
1748,24
1749,21
1750,26
1751,29
1752,27
1753,22
1754,27
1755,27
1756,27
1757,21
1758,23
1759,24
1760,24
1761,NA
1762,22
1763,25
1764,26
1765,18
1766,20
1767,NA
1768,25
1769,NA
1770,NA
1771,21
1772,25
1773,33
1774,22
1775,26
1776,18
1777,NA
1778,18
1779,23
1780,18
1781,28
1782,NA
1783,21
1784,25
1785,18
1786,23
1787,25
1788,28
1789,22
1790,23
1791,NA
1792,NA
1793,20
1794,NA
1795,23
1796,NA
1797,39
1798,NA
1799,18
1800,34
1801,21
1802,20
1803,24
1804,20
1805,17
1806,23
1807,22
1808,19
1809,25
1810,21
1811,22
1812,15
1813,27
1814,36
1815,15
1816,17
1817,22
1818,31
1819,17
1820,15
1821,28
1822,21
1823,20
1824,21
1825,17
1826,24
1827,20
1828,29
1829,26
1830,NA
1831,18
1832,18
1833,23
1834,24
1835,21
1836,19
1837,18
1838,23
1839,23
1840,20
1841,23
1842,14
1843,23
1844,24
1845,18
1846,20
1847,28
1848,25
1849,23
1850,40
1851,16
1852,22
1853,25
1854,36
1855,28
1856,23
1857,23
1858,25
1859,21
1860,NA
1861,21
1862,17
1863,18
1864,23
1865,23
1866,18
1867,28
1868,22
1869,16
1870,27
1871,26
1872,18
1873,NA
1874,20
1875,19
1876,24
1877,30
1878,20
1879,19
1880,26
1881,NA
1882,22
1883,20
1884,21
1885,24
1886,22
1887,24
1888,20
1889,27
1890,NA
1891,19
1892,19
1893,22
1894,22
1895,26
1896,18
1897,30
1898,24
1899,22
1900,21
1901,21
1902,NA
1903,16
1904,23
1905,30
1906,23
1907,18
1908,19
1909,20
1910,21
1911,32
1912,21
1913,31
1914,NA
1915,NA
1916,23
1917,NA
1918,23
1919,20
1920,25
1921,16
1922,19
1923,18
1924,20
1925,22
1926,NA
1927,20
1928,17
1929,20
1930,18
1931,17
1932,29
1933,20
1934,20
1935,24
1936,24
1937,15
1938,21
1939,28
1940,21
1941,29
1942,25
1943,16
1944,NA
1945,22
1946,24
1947,NA
1948,NA
1949,25
1950,23
1951,21
1952,20
1953,19
1954,25
1955,27
1956,16
1957,20
1958,36
1959,23
1960,26
1961,19
1962,17
1963,24
1964,NA
1965,19
1966,25
1967,24
1968,18
1969,27
1970,20
1971,23
1972,20
1973,19
1974,NA
1975,NA
1976,23
1977,NA
1978,37
1979,24
1980,31
1981,30
1982,18
1983,25
1984,23
1985,21
1986,23
1987,29
1988,25
1989,NA
1990,20
1991,22
1992,22
1993,21
1994,30
1995,27
1996,NA
1997,NA
1998,NA
1999,25
2000,18
2001,31
2002,28
2003,NA
2004,19
2005,18
2006,25
2007,20
2008,17
2009,17
2010,23
2011,21
2012,14
2013,19
2014,24
2015,18
2016,20
2017,30
2018,18
2019,19
2020,16
2021,17
2022,22
2023,33
2024,21
2025,36
2026,22
2027,28
2028,27
2029,23
2030,17
2031,21
2032,17
2033,NA
2034,21
2035,26
2036,24
2037,21
2038,17
2039,19
2040,22
2041,26
2042,25
2043,NA
2044,28
2045,22
2046,23
2047,21
2048,19
2049,27
2050,20
2051,19
2052,18
2053,22
2054,19
2055,21
2056,28
2057,NA
2058,23
2059,29
2060,NA
2061,18
2062,21
2063,27
2064,27
2065,26
2066,NA
2067,17
2068,18
2069,22
2070,25
2071,18
2072,33
2073,16
2074,29
2075,22
2076,19
2077,16
2078,18
2079,20
2080,18
2081,19
2082,29
2083,23
2084,20
2085,24
2086,18
2087,18
2088,23
2089,25
2090,32
2091,21
2092,26
2093,24
2094,23
2095,23
2096,31
2097,26
2098,NA
2099,NA
2100,NA
2101,27
2102,18
2103,21
2104,31
2105,NA
2106,38
2107,NA
2108,21
2109,NA
2110,NA
2111,37
2112,32
2113,19
2114,37
2115,34
2116,16
2117,18
2118,28
2119,20
2120,35
2121,20
2122,29
2123,39
2124,23
2125,20
2127,24
2128,23
2129,43
2130,NA
2131,18
2132,18
2133,23
2134,23
2135,23
2136,17
2137,17
2138,20
2139,21
2140,23
2141,26
2142,20
2143,24
2144,21
2145,30
2146,26
2147,35
2148,21
2149,19
2150,21
2151,NA
2152,19
2153,20
2154,22
2155,NA
2156,28
2157,23
2158,20
2159,16
2160,23
2161,25
2162,NA
2163,16
2164,23
2165,28
2166,28
2167,29
2168,NA
2169,19
2170,19
2171,25
2172,21
2173,22
2174,NA
2175,16
2176,20
2177,21
2178,NA
2179,24
2180,40
2181,14
2182,33
2183,18
2184,33
2185,26
2186,17
2187,19
2188,22
2189,28
2190,NA
2191,21
2192,23
2193,20
2194,18
2195,17
2196,19
2197,27
2198,28
2199,19
2200,20
2201,22
2202,29
2203,28
2204,29
2205,29
2206,20
2207,21
2208,21
2209,23
2210,22
2211,25
2212,33
2213,24
2214,21
2215,24
2216,22
2217,24
2218,24
2219,25
2220,20
2221,21
2222,22
2223,NA
2224,54
2225,23
2226,16
2227,26
2228,28
2229,24
2230,27
2231,26
2232,22
2233,26
2234,27
2235,19
2236,28
2237,23
2238,20
2239,22
2240,24
2241,25
2242,29
2243,24
2244,23
2245,19
2246,24
2247,20
2248,18
2249,NA
2250,18
2251,26
2252,24
2253,19
2254,17
2255,28
2256,25
2257,24
2258,24
2259,24
2260,24
2261,16
2262,26
2263,25
2264,19
2265,NA
2266,24
2267,30
2268,19
2269,23
2270,27
2271,25
2272,25
2273,27
2274,22
2275,30
2276,23
2277,23
2278,63
2279,28
2280,26
2281,31
2282,23
2283,21
2284,29
2285,27
2286,23
2287,28
2288,NA
2289,22
2290,30
2291,27
2292,NA
2293,22
2294,28
2295,25
2296,27
2297,41
2298,33
2299,36
2300,23
2301,25
2302,26
2303,25
2304,31
2305,28
2306,24
2307,23
2308,33
2309,26
2310,24
2311,20
2312,29
2313,21
2314,24
2315,24
2316,NA
2317,NA
2318,21
2319,NA
2320,26
2321,25
2322,18
2323,NA
2324,23
2325,26
2326,19
2327,23
2328,29
2329,25
2330,30
2331,25
2332,32
2333,24
2334,37
2335,23
2336,23
2337,25
2338,23
2339,20
2340,NA
2341,30
2342,29
2343,23
2344,19
2345,24
2346,26
2347,30
2348,16
2349,26
2350,26
2351,23
2352,25
2353,23
2354,25
2355,20
2356,22
2357,22
2358,31
2359,19
2360,22
2361,17
2362,26
2363,47
2364,21
2365,26
2366,22
2367,NA
2368,20
2369,25
2370,21
2371,35
2372,35
2373,28
2374,21
2376,26
2377,21
2378,17
2379,21
2380,23
2381,32
2382,34
2383,35
2384,NA
2385,21
2386,16
2387,23
2388,23
2389,24
2390,32
2391,25
2392,19
2393,32
2394,24
2395,23
2396,23
2397,16
2398,20
2399,23
2400,19
2401,27
2402,22
2403,21
2404,27
2405,20
2406,23
2407,22
2408,22
2409,24
2410,29
2411,27
2412,27
2413,22
2414,19
2415,19
2416,18
2417,27
2418,27
2419,30
2420,20
2421,32
2422,30
2423,22
2424,23
2425,28
2426,23
2427,21
2428,26
2429,24
2430,40
2431,43
2432,26
2433,19
2434,NA
2435,24
2436,20
2437,21
2438,28
2439,25
2440,22
2441,20
2442,24
2443,17
2444,22
2445,26
2446,25
2447,29
2448,22
2449,48
2450,26
2451,19
2452,31
2453,24
2454,25
2455,21
2456,26
2457,NA
2458,19
2459,22
2460,23
2461,15
2462,35
2463,24
2464,22
2465,26
2466,24
2467,26
2468,26
2469,24
2470,24
2471,27
2472,22
2473,20
2474,24
2475,19
2476,20
2477,22
2478,26
2480,19
2481,23
2482,19
2483,20
2484,27
2485,21
2486,22
2487,26
2488,23
2489,22
2490,21
2491,20
2492,20
2493,18
2494,21
2495,19
2496,20
2497,20
2498,23
2499,26
2500,28
2501,25
2502,21
2503,27
2504,23
2505,30
2506,20
2507,22
2508,23
2509,26
2510,18
2511,30
2512,34
2513,17
2514,17
2515,26
2516,20
2517,26
2518,24
2519,21
2520,25
2521,22
2522,32
2523,21
2524,23
2525,25
2526,34
2527,21
2528,28
2529,31
2530,29
2531,18
2532,19
2533,23
2534,18
2535,19
2536,25
2537,19
2538,22
2539,27
2540,NA
2541,21
2542,19
2543,21
2544,28
2545,18
2546,22
2547,32
2548,20
2549,24
2550,57
2551,20
2552,24
2553,21
2554,21
2555,19
2556,27
2557,25
2558,22
2559,21
2560,19
2561,35
2562,19
2563,21
2564,30
2565,28
2566,26
2567,24
2568,32
2569,NA
2570,26
2571,18
2572,21
2573,17
2574,22
2575,27
2576,24
2577,23
2578,21
2579,23
2580,26
2581,23
2582,18
2583,23
2584,20
2585,20
2586,19
2587,22
2588,19
2589,24
2590,21
2591,22
2592,18
2593,18
2594,18
2595,22
2596,29
2597,22
2598,26
2599,22
2600,24
2601,25
2602,NA
2603,21
2604,25
2605,22
2606,32
2607,23
2608,29
2609,NA
2610,21
2611,36
2612,23
2613,22
2614,30
2615,NA
2616,29
2617,NA
2618,20
2619,30
2620,24
2621,32
2622,23
2623,26
2624,27
2625,20
2626,22
2627,22
2628,20
2629,19
2630,31
2631,18
2632,24
2633,22
2634,24
2635,21
2636,19
2637,17
2638,22
2639,25
2640,15
2641,35
2642,32
2643,20
2644,23
2645,30
2646,21
2647,23
2648,23
2649,27
2650,24
2651,29
2652,19
2653,27
2654,32
2655,30
2656,19
2657,30
2658,28
2660,21
2661,23
2662,23
2664,22
2665,NA
2666,20
2667,25
2668,27
2669,29
2670,19
2671,NA
2672,22
2673,17
2674,21
2675,28
2676,19
2677,26
2678,NA
2679,20
2680,20
2681,28
2682,24
2683,28
2684,33
2685,23
2686,28
2687,31
2688,26
2689,NA
2690,23
2691,19
2693,24
2694,25
2695,27
2696,24
2697,19
2698,19
2699,30
2700,NA
2701,20
2702,19
2703,22
2704,19
2705,20
2706,18
2707,17
2708,22
2709,24
2710,27
2711,20
2712,20
2713,21
2714,18
2715,17
2716,24
2717,28
2718,25
2719,28
2720,16
2721,22
2722,29
2723,22
2724,19
2725,23
2726,29
2727,22
2728,33
2729,28
2730,25
2731,25
2732,32
2733,29
2734,24
2735,41
2736,30
2737,22
2738,29
2739,22
2740,23
2741,NA
2742,22
2743,23
2744,25
2745,29
2746,25
2747,29
2748,21
2749,27
2750,22
2751,22
2752,22
2753,25
2754,20
2755,25
2756,NA
2757,NA
2758,26
2759,24
2760,20
2761,26
2762,17
2763,22
2764,25
2765,18
2766,24
2767,20
2768,25
2769,18
2770,19
2771,20
2772,19
2773,23
2774,21
2775,26
2776,22
2777,43
2778,22
2779,19
2780,26
2781,22
2782,35
2783,25
2784,14
2785,44
2786,19
2787,24
2788,23
2789,25
2790,23
2791,26
2792,23
2793,26
2794,22
2795,20
2796,23
2797,NA
2798,25
2799,22
2800,24
2801,31
2802,22
2803,18
2804,30
2805,18
2806,26
2807,21
2808,43
2809,26
2810,25
2811,24
2812,22
2813,15
2814,26
2815,26
2816,21
2817,34
2818,23
2819,24
2820,25
2821,25
2822,27
2823,NA
2824,26
2825,25
2826,20
2827,19
2828,26
2829,18
2830,31
2831,26
2832,24
2833,21
2834,23
2835,24
2836,19
2837,29
2838,21
2839,22
2840,21
2841,30
2842,27
2843,17
2844,30
2845,NA
2846,22
2847,34
2848,21
2849,34
2850,26
2851,20
2852,31
2853,21
2854,33
2855,22
2856,19
2857,23
2858,18
2859,29
2860,16
2861,20
2862,25
2863,25
2864,25
2865,22
2866,19
2867,17
2868,19
2869,14
2870,20
2871,32
2872,42
2873,23
2874,25
2875,21
2876,23
2877,26
2878,24
2879,NA
2880,44
2881,23
2882,30
2883,23
2884,17
2885,26
2886,24
2887,22
2888,17
2889,22
2890,21
2891,27
2892,23
2893,36
2894,54
2895,19
2896,19
2897,33
2898,21
2899,19
2900,21
2901,27
2902,32
2903,46
2904,23
2905,22
2906,37
2907,26
2908,23
2909,27
2910,31
2911,34
2912,18
2913,19
2914,23
2915,21
2916,22
2917,31
2918,22
2919,21
2920,24
2921,22
2922,22
2923,21
2924,20
2925,NA
2926,29
2927,30
2928,30
2929,15
2930,34
2931,19
2932,17
2933,20
2934,27
2935,19
2936,30
2937,23
2938,27
2939,23
2940,27
2941,28
2942,31
2943,27
2944,21
2945,25
2946,20
2947,22
2948,29
2949,22
2950,20
2951,21
2952,20
2953,24
2954,42
2955,22
2956,38
2957,26
2958,36
2959,15
2960,21
2961,26
2962,13
2963,27
2964,18
2965,25
2966,21
2967,20
2968,26
2969,19
2970,20
2971,23
2972,27
2973,20
2974,24
2975,38
